"Mean","GenCoeff","InbrdCoeff","HS_10Mo","HS_IFT","HS10Mo_YMrc","HSIFT_YMrc","altDogID"
1,10.81,0.01,4,5,201804,201812,"R13219"
1,10.81,0.01,5,5,201804,201812,"R13222"
1,10.81,0.01,5,5,201805,201901,"R13223"
1,10.81,0.01,5,5,201804,201812,"R13224"
1,10.7,0.01,4,5,66,201901,"R13226"
1,10.7,0.01,5,4,201805,201810,"R13228"
1,10.7,0.01,5,5,201805,201810,"R13229"
1,10.7,0.01,5,5,201805,201812,"R13232"
1,10.7,0.01,5,5,201804,201812,"R13233"
1,10.7,0.01,5,5,201805,201812,"R13234"
1,15.12,0.15,5,5,201804,201812,"R13235"
1,14.73,0.13,5,5,201804,201901,"R13236"
1,15.12,0.15,5,5,201804,201901,"R13238"
1,15.12,0.15,5,5,201805,201812,"R13239"
1,15.12,0.15,4,5,201804,201812,"R13240"
1,15.12,0.15,0,5,0,201901,"R13241"
1,15.12,0.15,5,0,201805,0,"R13242"
1,15.12,0.15,5,5,201804,201812,"R13243"
1,15.54,0.16,4,5,66,201812,"R13246"
1,15.54,0.16,5,3,201805,201901,"R13247"
1,15.54,0.16,5,5,201805,201812,"R13249"
1,15.54,0.16,5,0,201805,0,"R13250"
1,14.06,0.1,5,5,201805,201812,"R13251"
1,14.06,0.1,5,0,66,0,"R13252"
1,14.06,0.1,5,5,201804,201812,"R13254"
1,14.06,0.1,5,5,201805,201901,"R13255"
1,14.06,0.1,5,5,201804,201901,"R13256"
1,14.06,0.1,5,5,201805,201812,"R13257"
1,15.67,0.16,5,5,201804,201901,"R13258"
1,15.67,0.16,5,5,201807,201812,"R13260"
1,15.67,0.16,5,5,201805,201812,"R13261"
1,15.09,0.13,5,5,66,201809,"R13263"
1,15.09,0.13,5,5,201805,201901,"R13264"
1,15.09,0.13,0,5,0,201901,"R13266"
1,15.09,0.13,0,5,0,201901,"R13267"
1,15.09,0.13,5,5,66,201812,"R13268"
1,10.34,0.00900000061256981,5,5,201805,201901,"R13271"
1,10.34,0.00900000061256981,5,5,201805,201812,"R13272"
1,10.34,0.00900000061256981,0,4,0,201901,"R13273"
1,10.34,0.00900000061256981,5,3,66,201901,"R13274"
1,10.34,0.00900000061256981,0,5,0,201901,"R13275"
1,16.02,0.16,5,5,201805,201901,"R13276"
1,16.02,0.16,5,5,201805,201812,"R13277"
1,16.02,0.16,5,5,66,201901,"R13279"
1,16.02,0.16,5,5,201804,201901,"R13280"
1,16.02,0.16,4,5,201807,201901,"R13282"
1,16.02,0.16,5,5,201805,201901,"R13283"
1,10.58,0.00800000137997961,4,5,66,201901,"R13286"
1,10.58,0.00800000137997961,4,5,201807,201812,"R13288"
1,14.62,0.13,5,5,66,201901,"R13289"
1,14.62,0.13,3,4,201807,201901,"R13291"
1,14.62,0.13,0,2,0,201901,"R13292"
1,14.62,0.13,3,5,201807,201901,"R13293"
1,14.25,0.11,5,4,201807,201812,"R13294"
1,14.25,0.11,4,5,66,201901,"R13295"
1,14.25,0.11,4,5,66,201901,"R13296"
1,14.25,0.11,4,4,66,201812,"R13299"
1,14.25,0.11,5,5,201805,201901,"R13300"
1,14.25,0.11,5,4,66,201902,"R13301"
1,15.05,0.14,0,5,0,201901,"R13302"
1,15.05,0.14,4,4,201807,201901,"R13303"
1,15.05,0.14,0,5,0,201902,"R13304"
1,15.05,0.14,5,5,201807,201812,"R13305"
1,15.05,0.14,0,5,0,201901,"R13306"
1,15.05,0.14,4,5,201808,201901,"R13308"
1,15.05,0.14,5,4,66,201901,"R13309"
1,15.05,0.14,5,4,66,201902,"R13312"
1,14.65,0.13,5,5,201807,201902,"R13314"
1,14.65,0.13,5,5,201807,201901,"R13315"
1,14.65,0.13,4,4,201807,201901,"R13316"
1,14.4,0.12,5,5,201808,201901,"R13319"
1,14.4,0.12,4,5,201807,201901,"R13320"
1,14.4,0.12,0,5,0,201901,"R13323"
1,14.39,0.12,5,5,201807,201903,"R13326"
1,14.39,0.12,5,5,66,201901,"R13328"
1,14.39,0.12,5,5,201808,201902,"R13329"
1,14.39,0.12,5,5,201807,201901,"R13330"
1,9.75,0.00100000104749745,5,5,201807,201901,"R13331"
1,9.75,0.00100000104749745,5,5,201808,201902,"R13333"
1,9.75,0.00100000104749745,5,5,201807,201902,"R13334"
1,9.75,0.00100000104749745,0,5,0,201902,"R13335"
1,9.75,0.00100000104749745,5,5,201808,201902,"R13336"
1,9.75,0.00100000104749745,5,0,201808,0,"R13337"
1,15.33,0.15,5,5,201807,201902,"R13340"
1,15.33,0.15,5,4,201808,201901,"R13342"
1,10.32,0.00500000088824129,4,1,201807,201902,"R13343"
1,10.32,0.00500000088824129,5,5,201807,201901,"R13344"
1,10.32,0.00500000088824129,5,4,201807,201808,"R13345"
1,10.32,0.00500000088824129,5,2,201808,201902,"R13347"
1,14.34,0.14,5,5,201808,201902,"R13348"
1,14.34,0.14,5,5,201808,201902,"R13349"
1,14.34,0.14,5,5,201808,201902,"R13350"
1,14.34,0.14,5,5,201808,201901,"R13353"
1,14.34,0.14,5,4,201808,201902,"R13354"
1,14.9,0.15,5,5,201808,201903,"R13357"
1,14.9,0.15,5,5,201808,201903,"R13358"
1,14.9,0.15,5,5,201808,201903,"R13360"
1,14.9,0.15,5,5,201808,201902,"R13361"
1,14.9,0.15,5,5,201807,201903,"R13362"
1,15.14,0.15,5,5,201808,201901,"R13363"
1,15.14,0.15,5,5,201808,201903,"R13364"
1,15.14,0.15,4,5,201808,201902,"R13366"
1,15.14,0.15,5,5,66,201903,"R13367"
1,15.14,0.15,5,5,201807,201905,"R13368"
1,15.14,0.15,4,5,201808,201901,"R13369"
1,15.14,0.15,5,5,66,201901,"R13370"
1,14.52,0.13,4,5,66,201903,"R13372"
1,14.52,0.13,5,0,201808,0,"R13373"
1,14.52,0.13,4,5,201810,201903,"R13375"
1,14.52,0.13,5,5,201808,201903,"R13376"
1,13.4,0.1,5,5,201808,201901,"R13378"
1,13.4,0.1,3,3,201808,201903,"R13379"
1,13.4,0.1,5,5,201808,201903,"R13380"
1,13.4,0.1,5,4,201808,201903,"R13381"
1,13.4,0.1,5,5,201808,201902,"R13382"
1,13.4,0.1,0,5,0,201903,"R13384"
1,2.68,1e-09,0,5,0,201712,"R11670"
1,10.76,0.01,5,5,201808,201904,"R13386"
1,10.76,0.01,5,5,201808,201903,"R13388"
1,10.76,0.01,5,5,201808,201903,"R13389"
1,10.76,0.01,0,5,0,201904,"R13392"
1,15.42,0.16,5,5,201808,201904,"R13395"
1,15.42,0.16,5,5,201810,201902,"R13398"
1,15.42,0.16,5,5,201808,201903,"R13399"
1,15.42,0.16,5,5,201808,201903,"R13401"
1,15.42,0.16,5,5,201808,201902,"R13402"
1,15.42,0.16,5,5,201808,201904,"R13403"
1,15.42,0.16,5,5,201808,201904,"R13404"
1,15.29,0.14,4,5,201808,201903,"R13407"
1,15.29,0.14,5,5,201808,201903,"R13408"
1,15.29,0.14,5,5,201808,201901,"R13409"
1,15.29,0.14,5,5,66,201905,"R13410"
1,14.92,0.13,3,3,66,201904,"R13411"
1,14.92,0.13,5,4,66,201904,"R13412"
1,14.92,0.13,5,5,66,201904,"R13413"
1,8.5,0.00100000104749745,5,0,66,0,"R13415"
1,8.5,0.00100000104749745,5,5,66,201904,"R13416"
1,8.5,0.00100000104749745,5,5,201810,201904,"R13419"
1,8.5,0.00100000104749745,4,5,66,201904,"R13420"
1,8.5,0.00100000104749745,4,5,66,201904,"R13422"
1,9.63,0.00100000104749745,5,5,66,201904,"R13423"
1,9.63,0.00100000104749745,4,5,201810,201905,"R13427"
1,9.63,0.00100000104749745,4,5,66,201904,"R13428"
1,9.63,0.00100000104749745,5,4,201810,201904,"R13429"
1,10.53,0.00800000137997961,5,5,66,201904,"R13432"
1,10.53,0.00800000137997961,5,5,66,201903,"R13434"
1,10.53,0.00800000137997961,4,5,66,201906,"R13436"
1,13.43,0.1,5,5,66,201904,"R13439"
1,13.43,0.1,5,5,66,201904,"R13440"
1,13.43,0.1,5,5,201810,201904,"R13441"
1,15.34,0.14,5,5,201810,201904,"R13445"
1,15.34,0.14,5,5,201810,201907,"R13446"
1,15.34,0.14,5,5,201810,201904,"R13447"
1,15.34,0.14,5,5,201810,201905,"R13448"
1,15.34,0.14,5,5,201810,201904,"R13449"
1,15.34,0.14,5,5,201810,201904,"R13450"
1,15.35,0.14,5,5,201811,201904,"R13452"
1,15.35,0.14,5,5,201810,201904,"R13453"
1,15.35,0.14,5,5,201810,201905,"R13454"
1,15.35,0.14,0,5,0,201906,"R13455"
1,15.35,0.14,5,5,201810,201905,"R13456"
1,15.35,0.14,4,5,201811,201904,"R13457"
1,14.22,0.1,5,5,201810,201905,"R13460"
1,14.22,0.1,5,5,201810,201905,"R13461"
1,14.22,0.1,5,3,201810,201905,"R13462"
1,14.22,0.1,0,5,0,201905,"R13463"
1,14.22,0.1,1,5,66,201906,"R13464"
1,14.22,0.1,3,3,201811,201905,"R13466"
1,15.09,0.15,5,5,201810,201905,"R13468"
1,15.09,0.15,5,5,201811,201905,"R13470"
1,15.09,0.15,5,5,201810,201904,"R13471"
1,15.09,0.15,5,5,201810,201905,"R13472"
1,15.09,0.15,5,5,201810,201905,"R13473"
1,14.53,0.12,5,5,201811,201906,"R13475"
1,14.53,0.12,4,5,201810,201904,"R13476"
1,14.53,0.12,5,5,201811,201905,"R13477"
1,14.53,0.12,5,5,201811,201905,"R13479"
1,14.53,0.12,5,5,201810,201905,"R13480"
1,14.53,0.12,5,5,201811,201906,"R13481"
1,14.53,0.12,5,5,201810,201904,"R13482"
1,14.53,0.12,5,5,201811,201905,"R13483"
1,14.53,0.12,5,5,201811,201905,"R13484"
1,15.35,0.15,4,5,201811,201906,"R13487"
1,15.25,0.14,5,5,66,201906,"R13489"
1,15.25,0.14,5,5,66,201905,"R13490"
1,15.25,0.14,2,2,66,201906,"R13491"
1,15.25,0.14,5,5,201811,201906,"R13492"
1,15.25,0.14,5,5,66,201906,"R13494"
1,15.85,0.17,5,5,201811,201905,"R13495"
1,15.85,0.17,5,5,66,201906,"R13496"
1,15.85,0.17,0,5,0,201907,"R13497"
1,15.85,0.17,5,0,201810,0,"R13498"
1,15.85,0.17,1,2,201810,201906,"R13499"
1,15.85,0.17,5,5,201811,201905,"R13500"
1,15.85,0.17,5,5,201810,201906,"R13501"
1,13.18,0.08,0,5,0,201907,"R13505"
1,13.18,0.08,5,4,201810,201908,"R13506"
1,13.18,0.08,5,3,201811,201906,"R13507"
1,13.18,0.08,5,4,201811,201905,"R13508"
1,13.18,0.08,5,5,201811,201905,"R13509"
1,13.18,0.08,5,5,201811,201907,"R13511"
1,9.79,1e-09,5,5,201811,201906,"R13514"
1,9.79,1e-09,5,5,201811,201907,"R13515"
1,9.79,1e-09,5,5,201811,201905,"R13516"
1,9.71,1e-09,4,4,201811,201907,"R13519"
1,9.71,1e-09,3,5,201811,201907,"R13520"
1,9.71,1e-09,5,4,201811,201905,"R13521"
1,9.28,1e-09,5,5,201901,201907,"R13523"
1,9.28,1e-09,4,1,66,201905,"R13525"
1,9.28,1e-09,5,3,201901,201906,"R13526"
1,15.07,0.15,5,5,66,201906,"R13527"
1,15.07,0.15,3,5,201810,201907,"R13528"
1,15.07,0.15,5,5,201901,201906,"R13529"
1,15.07,0.15,0,5,0,201907,"R13533"
1,9.91,0.00100000104749745,3,4,201901,201905,"R13534"
1,9.91,0.00100000104749745,5,3,66,201907,"R13536"
1,9.91,0.00100000104749745,5,5,66,201907,"R13537"
1,9.91,0.00100000104749745,5,5,66,201906,"R13538"
1,9.91,0.00100000104749745,0,5,0,201907,"R13540"
1,9.91,0.00100000104749745,2,5,201902,201908,"R13541"
1,15.9,0.15,5,0,201901,0,"R13542"
1,15.9,0.15,5,5,201901,201907,"R13543"
1,15.9,0.15,5,5,66,201907,"R13544"
1,15.9,0.15,5,5,201901,201907,"R13545"
1,15.9,0.15,5,4,201811,201907,"R13548"
1,9.66,1e-09,5,5,201901,201908,"R13549"
1,9.66,1e-09,5,5,201901,201906,"R13550"
1,9.66,1e-09,5,5,201902,201906,"R13552"
1,9.66,1e-09,5,5,66,201906,"R13553"
1,14.23,0.11,5,5,201901,201907,"R13554"
1,14.23,0.11,5,5,201903,201907,"R13555"
1,14.23,0.11,5,5,201901,201907,"R13556"
1,14.23,0.11,5,4,201901,201909,"R13557"
1,14.23,0.11,5,4,201901,201906,"R13558"
1,14.23,0.11,5,5,201902,201908,"R13560"
1,14.23,0.11,5,5,201901,201908,"R13561"
1,9.35,0.00100000104749745,5,5,201901,201909,"R13562"
1,9.35,0.00100000104749745,5,5,201902,201908,"R13563"
1,9.35,0.00100000104749745,5,5,201901,201907,"R13564"
1,9.35,0.00100000104749745,5,5,201901,201908,"R13566"
1,9.35,0.00100000104749745,5,5,201901,201907,"R13567"
1,14.56,0.13,5,5,66,201908,"R13568"
1,14.56,0.13,5,5,201902,201909,"R13570"
1,14.56,0.13,5,5,201901,201908,"R13571"
1,14.56,0.13,5,5,201901,201908,"R13572"
1,14.56,0.13,5,5,201902,201908,"R13573"
1,14.56,0.13,5,5,201902,201908,"R13574"
1,10.24,0.01,5,5,201901,201908,"R13576"
1,10.24,0.01,5,5,201902,201906,"R13577"
1,10.24,0.01,5,5,201901,201906,"R13578"
1,10.24,0.01,4,4,201902,201908,"R13580"
1,14.1,0.1,5,5,201902,201908,"R13582"
1,14.1,0.1,5,5,201902,201909,"R13583"
1,14.1,0.1,0,5,0,201908,"R13584"
1,14.1,0.1,5,4,201902,201909,"R13585"
1,14.1,0.1,5,5,201902,201909,"R13586"
1,14.1,0.1,5,5,201902,201908,"R13588"
1,14.1,0.1,5,5,201902,201908,"R13589"
1,15.59,0.14,5,5,201902,201908,"R13590"
1,15.59,0.14,4,5,201902,201908,"R13591"
1,15.59,0.14,5,5,201902,201909,"R13592"
1,15.59,0.14,5,5,201902,201909,"R13593"
1,15.59,0.14,1,3,201902,201906,"R13595"
1,14.04,0.12,5,5,201903,201910,"R13596"
1,14.04,0.12,5,5,201903,201908,"R13598"
1,14.04,0.12,5,5,201903,201909,"R13600"
1,14.04,0.12,5,5,201903,201909,"R13601"
1,14.04,0.12,5,5,201903,201908,"R13602"
1,14.04,0.12,5,5,66,201910,"R13603"
1,16.02,0.15,5,5,201903,201908,"R13604"
1,16.02,0.15,0,5,0,201909,"R13605"
1,16.02,0.15,5,5,201903,201909,"R13607"
1,16.02,0.15,5,5,201903,201909,"R13608"
1,15.59,0.15,5,5,66,201909,"R13609"
1,15.59,0.15,0,5,0,201908,"R13610"
1,15.59,0.15,5,5,201901,201908,"R13611"
1,15.59,0.15,5,0,201902,0,"R13612"
1,15.82,0.15,5,5,66,201910,"R13614"
1,15.82,0.15,5,5,201903,201909,"R13615"
1,15.82,0.15,5,5,201903,201910,"R13617"
1,15.82,0.15,5,4,201903,201910,"R13618"
1,15.82,0.15,5,5,66,201910,"R13621"
1,15.82,0.15,5,4,201901,201910,"R13622"
1,15.13,0.16,5,5,66,201908,"R13623"
1,15.13,0.16,5,5,201903,201909,"R13624"
1,15.13,0.16,5,5,66,201909,"R13625"
1,15.13,0.16,5,5,201903,201909,"R13626"
1,15.13,0.16,5,0,66,0,"R13628"
1,15.13,0.16,5,5,201903,201909,"R13629"
1,15.13,0.16,5,5,66,201909,"R13630"
1,15.13,0.16,0,5,0,201909,"R13632"
1,15.28,0.15,1,1,201903,201910,"R13635"
1,15.23,0.15,3,2,201903,201909,"R13637"
1,15.23,0.15,0,5,0,201909,"R13638"
1,15.23,0.15,5,5,201903,201910,"R13639"
1,15.23,0.15,4,5,201903,201909,"R13640"
1,15.09,0.13,5,5,201903,201912,"R13641"
1,15.09,0.13,5,4,201905,201910,"R13642"
1,15.09,0.13,4,4,66,201910,"R13644"
1,15.09,0.13,4,5,66,201910,"R13645"
1,13.78,0.08,5,5,201905,201912,"R13647"
1,13.78,0.08,5,5,66,201910,"R13649"
1,13.78,0.08,0,5,0,201910,"R13651"
1,13.78,0.08,5,4,66,201911,"R13653"
1,15.3,0.15,5,3,66,201910,"R13655"
1,15.3,0.15,5,4,201906,201910,"R13656"
1,15.3,0.15,5,5,201905,201910,"R13658"
1,15.3,0.15,5,5,201903,201911,"R13659"
1,15.3,0.15,5,0,201905,0,"R13660"
1,14.07,0.11,5,5,201905,201911,"R13661"
1,14.07,0.11,4,5,201905,201910,"R13662"
1,14.07,0.11,5,5,201905,201911,"R13663"
1,14.07,0.11,4,5,201905,201910,"R13664"
1,14.07,0.11,5,5,66,201912,"R13665"
1,14.07,0.11,5,5,66,201911,"R13666"
1,14.07,0.11,5,5,66,201912,"R13668"
1,13.84,0.11,5,5,201905,201911,"R13669"
1,13.84,0.11,5,5,201905,201911,"R13670"
1,13.84,0.11,5,5,201905,201911,"R13671"
1,13.84,0.11,4,5,201903,201910,"R13672"
1,13.84,0.11,5,5,201905,201911,"R13673"
1,13.84,0.11,5,5,201906,201912,"R13675"
1,13.84,0.11,5,5,201906,201911,"R13676"
1,13.84,0.11,5,5,201905,201911,"R13677"
1,15.14,0.15,5,5,201906,201911,"R13679"
1,15.14,0.15,5,5,201905,201912,"R13680"
1,15.14,0.15,5,4,201905,201910,"R13682"
1,15.14,0.15,5,5,201903,201911,"R13683"
1,15.14,0.15,5,2,201905,201912,"R13684"
1,15.14,0.15,5,5,201903,201911,"R13685"
1,15.84,0.15,5,5,201905,201912,"R13686"
1,15.84,0.15,5,4,201906,201911,"R13687"
1,15.84,0.15,5,5,201905,201912,"R13688"
1,15.84,0.15,5,5,201906,201911,"R13689"
1,15.84,0.15,5,5,201903,201911,"R13690"
1,15.84,0.15,5,5,201905,201911,"R13692"
1,15.84,0.15,5,5,66,201912,"R13693"
1,15.41,0.14,5,5,201905,201912,"R13695"
1,15.41,0.14,5,5,201905,201912,"R13696"
1,15.74,0.16,5,5,201905,201911,"R13699"
1,15.74,0.16,5,0,201907,0,"R13700"
1,15.74,0.16,5,5,201905,201910,"R13702"
1,15.74,0.16,5,5,201906,201912,"R13703"
1,10.96,0.01,5,5,201906,202001,"R13704"
1,10.96,0.01,5,5,201905,201912,"R13706"
1,10.96,0.01,5,5,201906,201909,"R13707"
1,10.96,0.01,4,5,201907,202001,"R13708"
1,10.96,0.01,5,4,201906,201912,"R13709"
1,10.96,0.01,5,5,201905,201912,"R13710"
1,10.96,0.01,5,5,66,201912,"R13712"
1,15.82,0.15,5,5,201906,201912,"R13713"
1,15.82,0.15,5,5,201905,201912,"R13714"
1,15.82,0.15,5,5,201907,201912,"R13716"
1,15.82,0.15,5,5,201907,202001,"R13718"
1,14.65,0.12,5,5,201906,201911,"R13719"
1,14.65,0.12,5,5,201906,201910,"R13720"
1,14.65,0.12,5,5,201906,201912,"R13721"
1,14.65,0.12,5,5,201906,201909,"R13722"
1,14.05,0.11,5,5,201906,202001,"R13723"
1,14.05,0.11,5,5,201907,201912,"R13724"
1,14.05,0.11,4,5,201906,202002,"R13725"
1,14.05,0.11,5,4,201908,202001,"R13728"
1,14.05,0.11,5,5,201907,202001,"R13729"
1,13.78,0.08,5,5,201906,202001,"R13732"
1,13.78,0.08,5,5,201906,202001,"R13734"
1,13.78,0.08,5,5,201906,202001,"R13735"
1,13.78,0.08,5,5,201907,202001,"R13737"
1,13.78,0.08,5,5,201906,201911,"R13738"
1,13.78,0.08,0,5,0,201912,"R13739"
1,13.78,0.08,4,5,201906,202002,"R13740"
1,15.17,0.16,5,5,201907,202002,"R13742"
1,15.17,0.16,5,4,201908,202001,"R13743"
1,15.17,0.16,4,5,201907,202001,"R13744"
1,15.17,0.16,5,5,201907,201910,"R13745"
1,15.17,0.16,5,5,201907,202001,"R13746"
1,15.17,0.16,5,5,201908,202001,"R13747"
1,15.17,0.16,5,5,201907,202002,"R13748"
1,15.14,0.15,5,5,201907,202001,"R13749"
1,15.14,0.15,5,5,201907,202001,"R13750"
1,15.14,0.15,5,5,201907,202001,"R13753"
1,15.35,0.16,0,5,0,202002,"R13754"
1,15.35,0.16,5,5,201908,202001,"R13755"
1,15.35,0.16,0,5,0,202001,"R13756"
1,15.35,0.16,5,5,201909,202001,"R13757"
1,15.35,0.16,5,5,201907,202002,"R13758"
1,15.35,0.16,3,2,201907,202001,"R13761"
1,15.35,0.16,5,5,201907,202001,"R13762"
1,14.13,0.12,5,5,201907,202003,"R13763"
1,14.13,0.12,0,5,0,202002,"R13765"
1,14.13,0.12,5,5,201907,202002,"R13766"
1,15.82,0.14,5,5,201908,202001,"R13767"
1,15.82,0.14,5,5,201907,202001,"R13768"
1,15.82,0.14,5,2,201907,201912,"R13770"
1,15.82,0.14,5,4,201907,202001,"R13771"
1,9.46,0.00300000102607703,4,5,201907,202002,"R13773"
1,9.46,0.00300000102607703,5,5,201907,202002,"R13775"
1,9.46,0.00300000102607703,5,5,201908,202001,"R13776"
1,15.41,0.14,5,5,201908,201912,"R13778"
1,15.41,0.14,5,5,201908,202003,"R13779"
1,15.41,0.14,4,5,201909,202003,"R13780"
1,15.41,0.14,5,5,201908,202003,"R13781"
1,15.41,0.14,5,5,201908,202002,"R13782"
1,15.41,0.14,5,5,201909,202002,"R13783"
1,8.96,1e-09,4,4,201908,202003,"R13785"
1,8.96,1e-09,5,5,201909,202002,"R13786"
1,8.96,1e-09,5,5,201908,202001,"R13788"
1,8.96,1e-09,5,4,201908,201912,"R13789"
1,8.96,1e-09,5,5,201909,202002,"R13791"
1,8.96,1e-09,5,5,201908,202002,"R13792"
1,8.96,1e-09,5,5,201908,202003,"R13793"
1,12.85,0.07,5,4,201909,202002,"R13794"
1,12.85,0.07,5,5,201908,202003,"R13795"
1,12.85,0.07,5,5,201908,202002,"R13797"
1,12.85,0.07,5,4,201908,202002,"R13798"
1,12.85,0.07,5,5,201908,202002,"R13799"
1,12.85,0.07,5,5,201908,202003,"R13800"
1,12.85,0.07,5,5,201908,202002,"R13801"
1,14.96,0.12,0,5,0,202002,"R13808"
1,14.96,0.12,5,5,201908,202002,"R13810"
1,15.91,0.17,5,5,201908,202003,"R13802"
1,15.91,0.17,5,5,201909,202002,"R13803"
1,15.91,0.17,5,4,201909,202002,"R13804"
1,15.91,0.17,4,5,201908,202003,"R13806"
1,15.91,0.17,5,5,201909,202002,"R13807"
1,15.89,0.15,5,5,201909,202002,"R13811"
1,15.89,0.15,5,5,201908,202003,"R13813"
1,15.89,0.15,5,5,201910,202003,"R13814"
1,15.89,0.15,5,5,201909,202003,"R13815"
1,15.89,0.15,5,5,201909,202003,"R13816"
1,15.89,0.15,5,0,201909,0,"R13817"
1,15.89,0.15,5,5,201910,202002,"R13818"
1,15.89,0.15,5,5,201909,202002,"R13819"
1,1e-09,1e-09,0,5,0,201901,"R16519"
1,15.5,0.14,5,5,201909,202003,"R13820"
1,15.5,0.14,5,5,201909,202002,"R13821"
1,15.5,0.14,0,5,0,202003,"R13822"
1,15.5,0.14,5,5,201909,202003,"R13823"
1,15.5,0.14,5,0,201909,0,"R13827"
1,15.5,0.14,5,0,201909,0,"R13828"
1,15.5,0.14,5,5,201909,202002,"R13829"
1,15.5,0.14,5,5,201909,202003,"R13830"
1,15.5,0.14,4,5,201909,202003,"R13831"
1,14.28,0.1,5,5,201909,202003,"R13833"
1,14.28,0.1,5,0,201909,0,"R13834"
1,14.28,0.1,4,5,201908,202003,"R13835"
1,14.28,0.1,0,5,0,202003,"R13836"
1,14.28,0.1,4,0,201909,0,"R13837"
1,15.07,0.15,5,0,201910,0,"R13840"
1,15.07,0.15,5,5,201911,202003,"R13841"
1,15.07,0.15,5,0,201910,0,"R13843"
1,15.07,0.15,0,5,0,202003,"R13844"
1,15.07,0.15,5,0,201912,0,"R13845"
1,15.07,0.15,5,0,201910,0,"R13846"
1,15.07,0.15,5,0,201911,0,"R13847"
1,12.93,0.09,5,0,201910,0,"R13848"
1,12.93,0.09,5,0,201911,0,"R13849"
1,12.93,0.09,5,0,201910,0,"R13853"
1,12.93,0.09,5,5,201911,202003,"R13854"
1,12.93,0.09,5,5,201911,202003,"R13855"
1,12.93,0.09,5,0,201910,0,"R13856"
1,14.16,0.1,5,5,201910,202003,"R13857"
1,14.16,0.1,5,0,201910,0,"R13858"
1,14.16,0.1,5,0,201910,0,"R13859"
1,14.16,0.1,5,3,201911,201912,"R13860"
1,14.16,0.1,5,3,201911,202003,"R13861"
1,14.16,0.1,5,0,201910,0,"R13863"
1,15.97,0.15,5,5,201912,202003,"R13864"
1,15.97,0.15,5,0,201910,0,"R13865"
1,15.97,0.15,5,0,201911,0,"R13866"
1,13.36,0.08,4,0,201910,0,"R13869"
1,13.36,0.08,4,0,201911,0,"R13870"
1,13.36,0.08,5,0,201910,0,"R13871"
1,13.36,0.08,5,0,201910,0,"R13872"
1,14.21,0.12,5,0,201910,0,"R13873"
1,14.21,0.12,4,0,201910,0,"R13874"
1,15.6,0.15,5,0,201911,0,"R13876"
1,15.6,0.15,5,0,201910,0,"R13877"
1,15.6,0.15,5,0,201911,0,"R13879"
1,15.6,0.15,5,0,201910,0,"R13880"
1,15.6,0.15,5,0,201911,0,"R13881"
1,15.6,0.15,5,0,201910,0,"R13882"
1,15.6,0.15,5,0,201911,0,"R13883"
1,15.6,0.14,5,0,201911,0,"R13884"
1,15.6,0.14,5,0,201911,0,"R13887"
1,15.6,0.14,5,0,201910,0,"R13889"
1,15.6,0.14,5,0,201911,0,"R13890"
1,15.6,0.14,5,0,201911,0,"R13891"
1,15.6,0.14,5,0,201910,0,"R13892"
1,15.47,0.13,5,0,201910,0,"R13893"
1,15.47,0.13,5,0,201911,0,"R13896"
1,15.47,0.13,5,0,201912,0,"R13897"
1,15.47,0.13,0,5,0,202003,"R13900"
1,15.47,0.13,4,0,201911,0,"R13901"
1,12.6,0.03,5,0,201912,0,"R13904"
1,12.6,0.03,5,0,201911,0,"R13906"
1,12.6,0.03,5,0,201912,0,"R13907"
1,12.6,0.03,4,0,201911,0,"R13909"
1,12.6,0.03,5,0,201911,0,"R13910"
1,12.6,0.03,5,0,201912,0,"R13911"
1,15.53,0.16,5,0,201911,0,"R13913"
1,15.53,0.16,5,0,201912,0,"R13914"
1,15.53,0.16,5,0,201912,0,"R13915"
1,15.53,0.16,4,0,201912,0,"R13916"
1,15.22,0.11,5,0,201911,0,"R13919"
1,15.22,0.11,4,0,201911,0,"R13921"
1,15.22,0.11,4,0,201911,0,"R13923"
1,15.25,0.14,5,0,201911,0,"R13924"
1,15.25,0.14,5,0,201911,0,"R13925"
1,15.25,0.14,5,0,201912,0,"R13926"
1,15.25,0.14,5,0,201911,0,"R13927"
1,13.3,0.06,5,0,202001,0,"R13929"
1,13.3,0.06,5,0,201911,0,"R13931"
1,13.3,0.06,3,0,201912,0,"R13933"
1,13.3,0.06,5,0,201912,0,"R13934"
1,14.26,0.1,4,0,201911,0,"R13935"
1,14.26,0.1,4,0,201912,0,"R13937"
1,14.26,0.1,3,0,201911,0,"R13938"
1,14.26,0.1,3,0,201912,0,"R13939"
1,14.26,0.1,3,0,201912,0,"R13940"
1,14.26,0.1,5,0,201911,0,"R13941"
1,13.76,0.09,5,0,201912,0,"R13942"
1,13.76,0.09,5,0,201912,0,"R13943"
1,13.76,0.09,5,0,201912,0,"R13944"
1,13.76,0.09,5,0,201912,0,"R13946"
1,13.76,0.09,5,0,201911,0,"R13947"
1,13.76,0.09,5,0,201912,0,"R13948"
1,13.4,0.08,5,0,201912,0,"R13950"
1,13.4,0.08,5,0,202001,0,"R13951"
1,13.4,0.08,5,0,201912,0,"R13953"
1,15.66,0.15,5,0,202001,0,"R13954"
1,15.66,0.15,5,0,202001,0,"R13955"
1,15.66,0.15,5,0,202001,0,"R13957"
1,14.04,0.08,5,0,201911,0,"R13958"
1,14.04,0.08,5,0,202002,0,"R13960"
